STATENM,STATECD,COUNTYNM,COUNTYCD,SPGRPCD,SPGRPNM,SPCLASS,UNITCD,RESERVCD,EVALID,'`0001 1.0-1.9','`0002 2.0-2.9','`0003 3.0-3.9','`0004 4.0-4.9'
Georgia,13,Houston,153,42,Other eastern hard hardwoods,Hardwood,3,0,132101,2752115.783,2758559.906,8343446.022,21102769.94
Georgia,13,Houston,153,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,2841744.378,,,
Georgia,13,Irwin,155,1,Longleaf and slash pines,Softwood,2,0,132101,,7235520.946,21484681.24,36361117.55
Georgia,13,Irwin,155,2,Loblolly and shortleaf pines,Softwood,2,0,132101,5086111.136,13908460.73,11522969.94,
Georgia,13,Irwin,155,8,Cypress,Softwood,2,0,132101,,7534452.633,18493046.62,
Georgia,13,Irwin,155,27,Other white oaks,Hardwood,2,0,132101,12090327.51,32176766.51,14218894.1,130785408.9
Georgia,13,Irwin,155,28,Other red oaks,Hardwood,2,0,132101,1632344.257,,,
Georgia,13,Irwin,155,32,Soft maple,Hardwood,2,0,132101,,17446379.37,7537145.501,
Georgia,13,Irwin,155,34,Sweetgum,Hardwood,2,0,132101,3035440.974,5724374.159,8729498.6,
Georgia,13,Irwin,155,35,Tupelo and blackgum,Hardwood,2,0,132101,9810454.656,25733206.33,37584339.24,
Georgia,13,Irwin,155,39,Yellow-poplar,Hardwood,2,0,132101,1451005.649,9382852.478,47634199.22,
Georgia,13,Irwin,155,41,Other eastern soft hardwoods,Hardwood,2,0,132101,3154524.412,,,36062328.09
Georgia,13,Irwin,155,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,4931840.867,20986579.58,27267335.03,59848060.49
Georgia,13,Irwin,155,55,Urban-specific hardwoods,Hardwood,2,0,132101,856625.435,,,
Georgia,13,Jackson,157,2,Loblolly and shortleaf pines,Softwood,4,0,132101,,,,28154672.85
Georgia,13,Jackson,157,9,Other eastern softwoods,Softwood,4,0,132101,,2433859.072,,
Georgia,13,Jackson,157,25,Select white oaks,Hardwood,4,0,132101,1103244.783,3793341.499,13715726.55,
Georgia,13,Jackson,157,28,Other red oaks,Hardwood,4,0,132101,6480023.948,5684066.438,37887741.46,
Georgia,13,Jackson,157,29,Hickory,Hardwood,4,0,132101,8510309.071,9665749.31,13458807.01,34004669.02
Georgia,13,Jackson,157,31,Hard maple,Hardwood,4,0,132101,975726.3574,2651385.893,,20625265.81
Georgia,13,Jackson,157,32,Soft maple,Hardwood,4,0,132101,3560875.058,9435892.269,9600409.624,45803500.13
Georgia,13,Jackson,157,33,Beech,Hardwood,4,0,132101,947192.3213,,,18184303.28
Georgia,13,Jackson,157,34,Sweetgum,Hardwood,4,0,132101,14623258.31,31143603.88,44449596.09,75155470.02
Georgia,13,Jackson,157,35,Tupelo and blackgum,Hardwood,4,0,132101,553302.4676,,,
Georgia,13,Jackson,157,39,Yellow-poplar,Hardwood,4,0,132101,5006377.605,18179919.96,17989122.54,
Georgia,13,Jackson,157,41,Other eastern soft hardwoods,Hardwood,4,0,132101,13146618.49,11032300.12,34034744.84,
Georgia,13,Jackson,157,42,Other eastern hard hardwoods,Hardwood,4,0,132101,,6664537.002,8399206.284,
Georgia,13,Jackson,157,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,3562237.12,2876536.291,27359172.49,21536343.24
Georgia,13,Jasper,159,1,Longleaf and slash pines,Softwood,3,0,132101,2002657.552,3013400.472,,
Georgia,13,Jasper,159,2,Loblolly and shortleaf pines,Softwood,3,0,132101,352071.786,15873392.35,22993693.52,66461867.59
Georgia,13,Jasper,159,2,Loblolly and shortleaf pines,Softwood,3,1,132101,,5829957.426,,15490375.12
Georgia,13,Jasper,159,9,Other eastern softwoods,Softwood,3,0,132101,,3537736.979,9065093.242,16331078.79
Georgia,13,Jasper,159,25,Select white oaks,Hardwood,3,0,132101,233333.8828,8384161.014,17625425.58,
Georgia,13,Jasper,159,27,Other white oaks,Hardwood,3,0,132101,3100716.884,1411332.675,,
Georgia,13,Jasper,159,27,Other white oaks,Hardwood,3,1,132101,,,,39659241.35
Georgia,13,Jasper,159,28,Other red oaks,Hardwood,3,0,132101,10117959.92,17624137.42,51934242.62,24782115.79
Georgia,13,Jasper,159,29,Hickory,Hardwood,3,0,132101,623992.5313,18847745.8,,
Georgia,13,Jasper,159,31,Hard maple,Hardwood,3,0,132101,1973837.842,,7695434.871,
Georgia,13,Jasper,159,32,Soft maple,Hardwood,3,0,132101,7779915.546,,,23815710.11
Georgia,13,Jasper,159,34,Sweetgum,Hardwood,3,0,132101,23729380.08,56123401.19,88315818.45,82674652.2
Georgia,13,Jasper,159,34,Sweetgum,Hardwood,3,1,132101,3070714.046,,,20441860.14
Georgia,13,Jasper,159,40,Black walnut,Hardwood,3,0,132101,,,14609970.86,
Georgia,13,Jasper,159,41,Other eastern soft hardwoods,Hardwood,3,0,132101,5120733.469,19537565.37,11018535.45,24914650.02
Georgia,13,Jasper,159,41,Other eastern soft hardwoods,Hardwood,3,1,132101,,,,16069648.04
Georgia,13,Jasper,159,42,Other eastern hard hardwoods,Hardwood,3,0,132101,9273305.133,15939922.38,2589153.83,
Georgia,13,Jasper,159,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,24068194.24,15405530.95,23340869.47,29575337.7
Georgia,13,Jasper,159,55,Urban-specific hardwoods,Hardwood,3,0,132101,5491042.004,,,
Georgia,13,Jeff Davis,161,1,Longleaf and slash pines,Softwood,1,0,132101,1918506.409,11711589.36,13499545.35,30596589.07
Georgia,13,Jeff Davis,161,2,Loblolly and shortleaf pines,Softwood,1,0,132101,6456784.411,13981469.82,9961028.426,61412774.07
Georgia,13,Jeff Davis,161,28,Other red oaks,Hardwood,1,0,132101,934816.0969,14114995.07,100466704.5,165924569.1
Georgia,13,Jeff Davis,161,29,Hickory,Hardwood,1,0,132101,,3801285.336,,
Georgia,13,Jeff Davis,161,32,Soft maple,Hardwood,1,0,132101,14860502.17,42924409.3,61330366.89,13185814.89
Georgia,13,Jeff Davis,161,34,Sweetgum,Hardwood,1,0,132101,,,8850172.853,40036366.01
Georgia,13,Jeff Davis,161,35,Tupelo and blackgum,Hardwood,1,0,132101,4300951.894,20131646.9,21262451.89,17405906.56
Georgia,13,Jeff Davis,161,36,Ash,Hardwood,1,0,132101,2134543.021,,,
Georgia,13,Jeff Davis,161,41,Other eastern soft hardwoods,Hardwood,1,0,132101,1890501.787,9256466.766,,
Georgia,13,Jeff Davis,161,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,8766661.132,6233905.006,8196430.748,45157637.37
Georgia,13,Jefferson,163,2,Loblolly and shortleaf pines,Softwood,3,0,132101,2431342.806,15866168.99,33423232.32,43880344.18
Georgia,13,Jefferson,163,9,Other eastern softwoods,Softwood,3,0,132101,1179366.987,,,
Georgia,13,Jefferson,163,25,Select white oaks,Hardwood,3,0,132101,1158229.088,4495017.122,12854024.65,
Georgia,13,Jefferson,163,28,Other red oaks,Hardwood,3,0,132101,27306612.57,94945711.76,85476728.76,79807396.37
Georgia,13,Jefferson,163,29,Hickory,Hardwood,3,0,132101,10834763.35,7047517.951,,
Georgia,13,Jefferson,163,32,Soft maple,Hardwood,3,0,132101,2202107.411,2949996.332,,
Georgia,13,Jefferson,163,34,Sweetgum,Hardwood,3,0,132101,14368586.7,37881255.17,57020789.3,108216460.1
Georgia,13,Jefferson,163,35,Tupelo and blackgum,Hardwood,3,0,132101,3981680.306,,13785345.04,
Georgia,13,Jefferson,163,41,Other eastern soft hardwoods,Hardwood,3,0,132101,15975901.04,12725080.77,49397220.43,110224177.7
Georgia,13,Jefferson,163,42,Other eastern hard hardwoods,Hardwood,3,0,132101,13784520.59,14743392.27,23292388,20772774.94
Georgia,13,Jefferson,163,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,5961567.622,28712192.82,12921724.62,
Georgia,13,Jenkins,165,1,Longleaf and slash pines,Softwood,1,0,132101,,,7841195.627,37443448.2
Georgia,13,Jenkins,165,2,Loblolly and shortleaf pines,Softwood,1,0,132101,5895176.774,23804247.7,34682266.83,26595699.4
Georgia,13,Jenkins,165,8,Cypress,Softwood,1,0,132101,6374600.41,2378781.827,23557786.07,
Georgia,13,Jenkins,165,27,Other white oaks,Hardwood,1,0,132101,5871295.912,4101979.948,,
Georgia,13,Jenkins,165,28,Other red oaks,Hardwood,1,0,132101,51829087.34,137559299.6,160443577.6,22735583.22
Georgia,13,Jenkins,165,29,Hickory,Hardwood,1,0,132101,1718790.241,,,
Georgia,13,Jenkins,165,32,Soft maple,Hardwood,1,0,132101,19162160.15,27418294.86,37678907.64,
Georgia,13,Jenkins,165,34,Sweetgum,Hardwood,1,0,132101,30384313.92,73007332.46,114614674.9,89770648.44
Georgia,13,Jenkins,165,35,Tupelo and blackgum,Hardwood,1,0,132101,1522642.749,,12060144.48,
Georgia,13,Jenkins,165,36,Ash,Hardwood,1,0,132101,1501404.057,4698345.613,25783723.99,
Georgia,13,Jenkins,165,39,Yellow-poplar,Hardwood,1,0,132101,2089866.297,,,
Georgia,13,Jenkins,165,41,Other eastern soft hardwoods,Hardwood,1,0,132101,8333855.022,8781932.955,25114877.42,43718335.68
Georgia,13,Jenkins,165,42,Other eastern hard hardwoods,Hardwood,1,0,132101,4794233.125,10655562.52,,16327963.1
Georgia,13,Jenkins,165,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,5277089.149,7683348.824,15562251.46,
Georgia,13,Jenkins,165,55,Urban-specific hardwoods,Hardwood,1,0,132101,3364244.237,,18243438.09,
Georgia,13,Johnson,167,1,Longleaf and slash pines,Softwood,1,0,132101,,12011997.98,16703959.19,
Georgia,13,Johnson,167,2,Loblolly and shortleaf pines,Softwood,1,0,132101,1784802.197,6967955.907,59625959.14,60672570.21
Georgia,13,Johnson,167,27,Other white oaks,Hardwood,1,0,132101,3648026.421,,,
Georgia,13,Johnson,167,28,Other red oaks,Hardwood,1,0,132101,33322412.14,35119279.33,40211692.32,22433643.05
Georgia,13,Johnson,167,29,Hickory,Hardwood,1,0,132101,2363753.421,,23879293.88,
Georgia,13,Johnson,167,31,Hard maple,Hardwood,1,0,132101,787636.3156,,,
Georgia,13,Johnson,167,32,Soft maple,Hardwood,1,0,132101,13534635.26,10805499.63,45501881.46,
Georgia,13,Johnson,167,34,Sweetgum,Hardwood,1,0,132101,20239037.95,29168072.52,9199887.464,16341566.57
Georgia,13,Johnson,167,35,Tupelo and blackgum,Hardwood,1,0,132101,4898415.902,4333579.364,10471087.53,
Georgia,13,Johnson,167,39,Yellow-poplar,Hardwood,1,0,132101,,,,25313330.77
Georgia,13,Johnson,167,41,Other eastern soft hardwoods,Hardwood,1,0,132101,1385294.919,4022933.147,12383465.07,
Georgia,13,Johnson,167,42,Other eastern hard hardwoods,Hardwood,1,0,132101,11025648.91,18198279.21,16140005.11,18732729.06
Georgia,13,Johnson,167,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,7189103.47,18579138.18,,51153450.22
Georgia,13,Jones,169,2,Loblolly and shortleaf pines,Softwood,3,0,132101,12242565.54,37509056.32,99032779.29,117542195.1
Georgia,13,Jones,169,2,Loblolly and shortleaf pines,Softwood,3,1,132101,,,19400176.12,
Georgia,13,Jones,169,25,Select white oaks,Hardwood,3,0,132101,1833127.624,11471478.17,17919803.01,20338862.82
Georgia,13,Jones,169,26,Select red oaks,Hardwood,3,0,132101,2182309.662,,,
Georgia,13,Jones,169,27,Other white oaks,Hardwood,3,0,132101,3627651.473,,,
Georgia,13,Jones,169,28,Other red oaks,Hardwood,3,0,132101,31486616.34,27684261.48,125044181.1,36209989.12
Georgia,13,Jones,169,29,Hickory,Hardwood,3,0,132101,3512128.779,15936576.73,18026460.57,
Georgia,13,Jones,169,31,Hard maple,Hardwood,3,0,132101,7542435.587,,,
Georgia,13,Jones,169,32,Soft maple,Hardwood,3,0,132101,,14021749.18,,22071520.08
Georgia,13,Jones,169,34,Sweetgum,Hardwood,3,0,132101,14382091.71,44716736.19,69094612.11,79354197.52
Georgia,13,Jones,169,34,Sweetgum,Hardwood,3,1,132101,473079.6537,,,
Georgia,13,Jones,169,36,Ash,Hardwood,3,0,132101,,4858340.971,5453212.03,
Georgia,13,Jones,169,39,Yellow-poplar,Hardwood,3,0,132101,,6156158.706,9995107.802,32169999.33
Georgia,13,Jones,169,40,Black walnut,Hardwood,3,0,132101,4104854.575,,,
Georgia,13,Jones,169,41,Other eastern soft hardwoods,Hardwood,3,0,132101,6012997.804,15169833.86,38432173.53,70906202.04
Georgia,13,Jones,169,42,Other eastern hard hardwoods,Hardwood,3,0,132101,4874236.438,9042246.5,3281765.754,28353947.51
Georgia,13,Jones,169,42,Other eastern hard hardwoods,Hardwood,3,1,132101,,,10569174.41,
Georgia,13,Jones,169,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,9235516.294,30311861.16,22122897.22,7606573.807
Georgia,13,Jones,169,55,Urban-specific hardwoods,Hardwood,3,0,132101,797750.7696,,,
Georgia,13,Lamar,171,2,Loblolly and shortleaf pines,Softwood,3,0,132101,12250971.2,23258358.98,30034620.78,81477619.99
Georgia,13,Lamar,171,9,Other eastern softwoods,Softwood,3,0,132101,1318026.351,7637664.855,,
Georgia,13,Lamar,171,25,Select white oaks,Hardwood,3,0,132101,498985.4723,,,
Georgia,13,Lamar,171,27,Other white oaks,Hardwood,3,0,132101,4523833.245,,45490066.67,23851671.68
Georgia,13,Lamar,171,28,Other red oaks,Hardwood,3,0,132101,22448024.6,4431904.884,30624506.21,33316703.42
Georgia,13,Lamar,171,29,Hickory,Hardwood,3,0,132101,10563613.6,4555789.341,,
Georgia,13,Lamar,171,32,Soft maple,Hardwood,3,0,132101,6674067.548,5840534.239,,
Georgia,13,Lamar,171,34,Sweetgum,Hardwood,3,0,132101,26397491.82,60879850.65,93567365.23,62732785.78
Georgia,13,Lamar,171,35,Tupelo and blackgum,Hardwood,3,0,132101,2538012.526,,,
Georgia,13,Lamar,171,39,Yellow-poplar,Hardwood,3,0,132101,6038415.616,20227301.33,,
Georgia,13,Lamar,171,41,Other eastern soft hardwoods,Hardwood,3,0,132101,2167229.026,39000528.04,,57639510.8
Georgia,13,Lamar,171,42,Other eastern hard hardwoods,Hardwood,3,0,132101,2260179.7,3275797.17,10170039.28,
Georgia,13,Lamar,171,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,1992374.289,4128875.453,,
Georgia,13,Lanier,173,1,Longleaf and slash pines,Softwood,2,0,132101,770597.0445,,51289046.42,50416566.51
Georgia,13,Lanier,173,2,Loblolly and shortleaf pines,Softwood,2,0,132101,,,20046836.24,
Georgia,13,Lanier,173,8,Cypress,Softwood,2,0,132101,,,,15416079.47
Georgia,13,Lanier,173,27,Other white oaks,Hardwood,2,0,132101,2206174.615,,,24864388.15
Georgia,13,Lanier,173,28,Other red oaks,Hardwood,2,0,132101,27348738.01,10367633.08,33686351.39,69544959.18
Georgia,13,Lanier,173,29,Hickory,Hardwood,2,0,132101,2343375.279,,,
Georgia,13,Lanier,173,32,Soft maple,Hardwood,2,0,132101,32124153.92,15851843.48,33033187.68,86075680.77
Georgia,13,Lanier,173,34,Sweetgum,Hardwood,2,0,132101,881952.0563,6727298.512,,
Georgia,13,Lanier,173,35,Tupelo and blackgum,Hardwood,2,0,132101,19322980.93,33285060.61,22069762.18,28479233.33
Georgia,13,Lanier,173,41,Other eastern soft hardwoods,Hardwood,2,0,132101,1437112.738,,,
Georgia,13,Lanier,173,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,,,,20029825.73
Georgia,13,Lanier,173,54,Tropical and subtropical hardwoods,Hardwood,2,0,132101,1537640.675,,,
Georgia,13,Laurens,175,1,Longleaf and slash pines,Softwood,1,0,132101,2879658.201,24650769.36,57476281.87,127746186.4
Georgia,13,Laurens,175,2,Loblolly and shortleaf pines,Softwood,1,0,132101,12775095.38,19832995.47,53474848.05,102388458.7
Georgia,13,Laurens,175,25,Select white oaks,Hardwood,1,0,132101,3412355.645,,,
Georgia,13,Laurens,175,26,Select red oaks,Hardwood,1,0,132101,,15504025.54,16342024.01,
Georgia,13,Laurens,175,27,Other white oaks,Hardwood,1,0,132101,2866510.298,,,
Georgia,13,Laurens,175,28,Other red oaks,Hardwood,1,0,132101,27797669.06,75741311.88,77457850.54,37118277.5
Georgia,13,Laurens,175,29,Hickory,Hardwood,1,0,132101,2204076.093,4621936.102,,
Georgia,13,Laurens,175,32,Soft maple,Hardwood,1,0,132101,23961063.49,25738065.49,39195420.37,
Georgia,13,Laurens,175,33,Beech,Hardwood,1,0,132101,2095111.668,,,
Georgia,13,Laurens,175,34,Sweetgum,Hardwood,1,0,132101,31506484.52,32393879,46056551.51,46713101.68
Georgia,13,Laurens,175,35,Tupelo and blackgum,Hardwood,1,0,132101,13665732.3,24196596.58,53057884.11,17278836.86
Georgia,13,Laurens,175,36,Ash,Hardwood,1,0,132101,2388257.054,9211750.452,25736984.89,24330582.94
Georgia,13,Laurens,175,39,Yellow-poplar,Hardwood,1,0,132101,1687875.07,,13605887.79,
Georgia,13,Laurens,175,41,Other eastern soft hardwoods,Hardwood,1,0,132101,23682924.82,37504736.52,33878648.81,27412808.37
Georgia,13,Laurens,175,42,Other eastern hard hardwoods,Hardwood,1,0,132101,11181875.1,22718789.14,29441856.17,
Georgia,13,Laurens,175,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,6992701.763,16385853.65,7996380.24,24073019.52
Georgia,13,Laurens,175,55,Urban-specific hardwoods,Hardwood,1,0,132101,1345257.313,,,
Georgia,13,Lee,177,1,Longleaf and slash pines,Softwood,3,0,132101,6366887.461,,13606451.34,25385981.42
Georgia,13,Lee,177,27,Other white oaks,Hardwood,3,0,132101,25376042.12,28511226.05,40653711.7,30563596.12
Georgia,13,Lee,177,28,Other red oaks,Hardwood,3,0,132101,42527111.38,57678519.9,43468932.43,38584252.97
Georgia,13,Lee,177,29,Hickory,Hardwood,3,0,132101,3423911.758,8766622.966,,
Georgia,13,Lee,177,31,Hard maple,Hardwood,3,0,132101,1648555.064,2426709.76,,21147933.37
Georgia,13,Lee,177,32,Soft maple,Hardwood,3,0,132101,2691104.503,3674458.139,15190293.53,
Georgia,13,Lee,177,34,Sweetgum,Hardwood,3,0,132101,3089200.177,3701358.574,,
Georgia,13,Lee,177,35,Tupelo and blackgum,Hardwood,3,0,132101,,,7996565.304,
Georgia,13,Lee,177,41,Other eastern soft hardwoods,Hardwood,3,0,132101,1946215.068,2786848.062,31921760.56,
Georgia,13,Lee,177,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,4369504.549,9894219.725,,26810460.73
Georgia,13,Lee,177,55,Urban-specific hardwoods,Hardwood,3,0,132101,5889676.317,2354727.372,,
Georgia,13,Liberty,179,1,Longleaf and slash pines,Softwood,1,0,132101,8727418.781,24240495.18,43035901.62,121379644.6
Georgia,13,Liberty,179,2,Loblolly and shortleaf pines,Softwood,1,0,132101,13422830.44,31456810.03,47463017.97,62473937.49
Georgia,13,Liberty,179,8,Cypress,Softwood,1,0,132101,1875806.88,5426668.953,37968525.45,
Georgia,13,Liberty,179,27,Other white oaks,Hardwood,1,0,132101,,6829144.022,,
Georgia,13,Liberty,179,28,Other red oaks,Hardwood,1,0,132101,30536292.75,35439320.39,16563051.26,30895191.77
Georgia,13,Liberty,179,32,Soft maple,Hardwood,1,0,132101,32098874.49,49858174.92,22698128.77,
Georgia,13,Liberty,179,34,Sweetgum,Hardwood,1,0,132101,15825726.23,40205948.65,56051894.29,83381379.9
Georgia,13,Liberty,179,35,Tupelo and blackgum,Hardwood,1,0,132101,11304823.94,13600535.3,8050420.213,21140425.33
Georgia,13,Liberty,179,39,Yellow-poplar,Hardwood,1,0,132101,2062564.346,,,
Georgia,13,Liberty,179,41,Other eastern soft hardwoods,Hardwood,1,0,132101,27613741.4,7345987.251,11494998.62,
Georgia,13,Liberty,179,42,Other eastern hard hardwoods,Hardwood,1,0,132101,1289011.588,,12895650.2,
Georgia,13,Liberty,179,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,6211192.875,14540533.83,10497528.56,
Georgia,13,Liberty,179,55,Urban-specific hardwoods,Hardwood,1,0,132101,1250168.168,,,
Georgia,13,Lincoln,181,2,Loblolly and shortleaf pines,Softwood,3,0,132101,3550316.349,5999494.888,16121999.59,43290129.95
Georgia,13,Lincoln,181,9,Other eastern softwoods,Softwood,3,0,132101,355861.0081,,,14197539.91
Georgia,13,Lincoln,181,25,Select white oaks,Hardwood,3,0,132101,4369656.99,11184257.98,36001216.16,
Georgia,13,Lincoln,181,28,Other red oaks,Hardwood,3,0,132101,4005085.078,,,
Georgia,13,Lincoln,181,29,Hickory,Hardwood,3,0,132101,1229811.873,4345405.235,,
Georgia,13,Lincoln,181,32,Soft maple,Hardwood,3,0,132101,9491893.811,7220885.362,8851947.418,
Georgia,13,Lincoln,181,34,Sweetgum,Hardwood,3,0,132101,9972822.419,25205982.05,32867624.11,14602212.39
Georgia,13,Lincoln,181,35,Tupelo and blackgum,Hardwood,3,0,132101,,21250046.12,,
Georgia,13,Lincoln,181,36,Ash,Hardwood,3,0,132101,1057457.125,,,
Georgia,13,Lincoln,181,39,Yellow-poplar,Hardwood,3,0,132101,,,8601774.701,
Georgia,13,Lincoln,181,41,Other eastern soft hardwoods,Hardwood,3,0,132101,16104988.36,34547050.48,25683889.73,18366607.82
Georgia,13,Lincoln,181,42,Other eastern hard hardwoods,Hardwood,3,0,132101,947301.1264,3637510.308,8562480.183,
Georgia,13,Lincoln,181,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,14101689.65,7649416.519,11889730.88,
Georgia,13,Lincoln,181,55,Urban-specific hardwoods,Hardwood,3,0,132101,796657.1056,,,
Georgia,13,Long,183,1,Longleaf and slash pines,Softwood,1,0,132101,8412876.934,12956022.19,9300693.892,17029968.02
Georgia,13,Long,183,2,Loblolly and shortleaf pines,Softwood,1,0,132101,18693891.32,45495170.91,66625155.73,104855667.8
Georgia,13,Long,183,8,Cypress,Softwood,1,0,132101,,2836240.369,,
Georgia,13,Long,183,27,Other white oaks,Hardwood,1,0,132101,3953834.159,11676276.6,,17959953.94
Georgia,13,Long,183,28,Other red oaks,Hardwood,1,0,132101,18926567.49,128730128.4,76533331.18,172372681
Georgia,13,Long,183,29,Hickory,Hardwood,1,0,132101,2578583.042,,,
Georgia,13,Long,183,32,Soft maple,Hardwood,1,0,132101,43116002.22,113511467,71337200.45,73775444.79
Georgia,13,Long,183,34,Sweetgum,Hardwood,1,0,132101,16488299.39,30057830.3,10236252.6,70889329.49
Georgia,13,Long,183,35,Tupelo and blackgum,Hardwood,1,0,132101,11221511.98,81052374.52,56238839.53,36752246.87
Georgia,13,Long,183,36,Ash,Hardwood,1,0,132101,6140438.049,10005641.87,46560043.41,
Georgia,13,Long,183,41,Other eastern soft hardwoods,Hardwood,1,0,132101,24651144.79,26571938.17,27055727.5,47740710.5
Georgia,13,Long,183,42,Other eastern hard hardwoods,Hardwood,1,0,132101,3289969.053,,,
Georgia,13,Long,183,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,42826253.81,47389224.5,96921949.92,33740497.63
Georgia,13,Long,183,54,Tropical and subtropical hardwoods,Hardwood,1,0,132101,7198293.15,2171546.816,,
Georgia,13,Long,183,55,Urban-specific hardwoods,Hardwood,1,0,132101,7365931.266,3780560.765,13410411.9,
Georgia,13,Lowndes,185,1,Longleaf and slash pines,Softwood,2,0,132101,1993246.68,21714726.24,7631203.376,
Georgia,13,Lowndes,185,2,Loblolly and shortleaf pines,Softwood,2,0,132101,,1645360.26,7251637.834,31453720.42
Georgia,13,Lowndes,185,8,Cypress,Softwood,2,0,132101,3994233.035,4656618.347,,19366025.06
Georgia,13,Lowndes,185,27,Other white oaks,Hardwood,2,0,132101,13002910.18,57073399.64,50238350,34282198.83
Georgia,13,Lowndes,185,28,Other red oaks,Hardwood,2,0,132101,80491582.4,91127462.87,104153275.4,110826745.7
Georgia,13,Lowndes,185,29,Hickory,Hardwood,2,0,132101,3412684.258,3866480.941,,
Georgia,13,Lowndes,185,32,Soft maple,Hardwood,2,0,132101,35810825.79,102961527.7,93890499.58,160801007.5
Georgia,13,Lowndes,185,34,Sweetgum,Hardwood,2,0,132101,1627123.962,19898430.52,6494876.141,
Georgia,13,Lowndes,185,35,Tupelo and blackgum,Hardwood,2,0,132101,26534231.84,40262906.81,71158451.44,36963506.84
Georgia,13,Lowndes,185,39,Yellow-poplar,Hardwood,2,0,132101,,7176554.578,,
Georgia,13,Lowndes,185,41,Other eastern soft hardwoods,Hardwood,2,0,132101,15305766.03,13117540.58,14932229.06,27934572.8
Georgia,13,Lowndes,185,42,Other eastern hard hardwoods,Hardwood,2,0,132101,2273642.001,,,
Georgia,13,Lowndes,185,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,,11798755.65,61147433.82,79640565.97
Georgia,13,Lowndes,185,54,Tropical and subtropical hardwoods,Hardwood,2,0,132101,1370213.335,,,
Georgia,13,Lumpkin,187,2,Loblolly and shortleaf pines,Softwood,5,0,132101,1068316.17,1577757.604,,8383252.559
Georgia,13,Lumpkin,187,3,Other yellow pines,Softwood,5,0,132101,437874.8636,,13439965.35,10072972.15
Georgia,13,Lumpkin,187,3,Other yellow pines,Softwood,5,1,132101,578815.6288,1542818.678,,
Georgia,13,Lumpkin,187,4,Eastern white and red pines,Softwood,5,0,132101,1915709.522,4801955.99,,17849810.67
Georgia,13,Lumpkin,187,25,Select white oaks,Hardwood,5,0,132101,1130002.01,824979.758,23944334.84,
Georgia,13,Lumpkin,187,26,Select red oaks,Hardwood,5,0,132101,1362623.733,,,
Georgia,13,Lumpkin,187,27,Other white oaks,Hardwood,5,0,132101,2144711.853,2065014.005,3930203.406,28508144.47
Georgia,13,Lumpkin,187,27,Other white oaks,Hardwood,5,1,132101,,,,9200055.758
Georgia,13,Lumpkin,187,28,Other red oaks,Hardwood,5,0,132101,3350817.214,4306103.403,12863698.23,13470336.84
Georgia,13,Lumpkin,187,28,Other red oaks,Hardwood,5,1,132101,298921.2955,,,
Georgia,13,Lumpkin,187,29,Hickory,Hardwood,5,0,132101,,,12563774.97,33196471.23
Georgia,13,Lumpkin,187,29,Hickory,Hardwood,5,1,132101,1405760.53,4285508.429,,
Georgia,13,Lumpkin,187,32,Soft maple,Hardwood,5,0,132101,29515955.8,33130709.71,,20111098.23
Georgia,13,Lumpkin,187,32,Soft maple,Hardwood,5,1,132101,2342157.046,2466954.913,12565264.75,
Georgia,13,Lumpkin,187,33,Beech,Hardwood,5,0,132101,1464475.134,,19504182.02,
Georgia,13,Lumpkin,187,34,Sweetgum,Hardwood,5,0,132101,5026591.288,2088679.923,,17440597.59
Georgia,13,Lumpkin,187,35,Tupelo and blackgum,Hardwood,5,0,132101,2483177.756,1828863.495,3087016.122,
Georgia,13,Lumpkin,187,35,Tupelo and blackgum,Hardwood,5,1,132101,,,,6306997.827
Georgia,13,Lumpkin,187,36,Ash,Hardwood,5,0,132101,2110798.639,,4573324.554,4723849.275
Georgia,13,Lumpkin,187,36,Ash,Hardwood,5,1,132101,779301.9225,,,
Georgia,13,Lumpkin,187,39,Yellow-poplar,Hardwood,5,0,132101,5588124.047,13583717.76,1599737.547,
Georgia,13,Lumpkin,187,42,Other eastern hard hardwoods,Hardwood,5,0,132101,1112298.061,15481197.98,38267549.92,20426213.65
Georgia,13,Lumpkin,187,42,Other eastern hard hardwoods,Hardwood,5,1,132101,,892284.0742,,
Georgia,13,Lumpkin,187,43,Eastern noncommercial hardwoods,Hardwood,5,0,132101,6673884.838,32772087.45,35580499.87,40228536.6
Georgia,13,Lumpkin,187,43,Eastern noncommercial hardwoods,Hardwood,5,1,132101,718286.479,,,
